,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
396,CT Peek Towards B Choke,nafany,5,4,1,427,568,-141,CT,160
397,CT Peek Towards B Choke,nafany,1,1,0,213,98,115,T,160
398,Grill,nafany,0,0,0,0,0,0,CT,160
399,Grill,nafany,1,2,-1,87,214,-127,T,160
400,Top Mid Lane Side ,nafany,0,1,-1,0,57,-57,CT,160
401,Top Mid Lane Side ,nafany,2,1,1,190,201,-11,T,160
402,Banana,nafany,1,1,0,9,131,-122,CT,160
403,Banana,nafany,2,4,-2,263,455,-192,T,160
404,Middle,nafany,3,1,2,201,120,81,CT,160
405,Middle,nafany,0,3,-3,10,327,-317,T,160
406,B Site Cross for T's Exposed to CT and Quad,nafany,2,2,0,108,200,-92,CT,160
407,B Site Cross for T's Exposed to CT and Quad,nafany,1,0,1,15,0,15,T,160
408,B Site,nafany,1,2,-1,262,203,59,CT,160
409,B Site,nafany,0,1,-1,0,100,-100,T,160
410,Quad Box,nafany,6,6,0,592,608,-16,CT,160
411,Quad Box,nafany,0,0,0,0,0,0,T,160
412,Lane Side,nafany,1,2,-1,53,197,-144,CT,160
413,Lane Side,nafany,2,1,1,160,100,60,T,160
414,Arch Side,nafany,3,3,0,229,314,-85,CT,160
415,Arch Side,nafany,1,0,1,81,202,-121,T,160
416,Outside Library,nafany,1,0,1,88,26,62,CT,160
417,Outside Library,nafany,4,2,2,403,254,149,T,160
418,A Site,nafany,1,1,0,136,100,36,CT,160
419,A Site,nafany,2,0,2,209,76,133,T,160
420,Top Hay Bales,nafany,0,0,0,0,0,0,CT,160
421,Top Hay Bales,nafany,1,0,1,100,0,100,T,160
422,Library,nafany,1,2,-1,163,236,-73,CT,160
423,Library,nafany,2,0,2,148,16,132,T,160
424,CT Arch,nafany,2,1,1,239,100,139,CT,160
425,CT Arch,nafany,0,2,-2,48,135,-87,T,160
426,Deep CT Peeking Towards B Site,nafany,0,0,0,0,0,0,CT,160
427,Deep CT Peeking Towards B Site,nafany,1,0,1,100,0,100,T,160
428,1st Oranges,nafany,3,1,2,353,113,240,CT,160
429,1st Oranges,nafany,1,0,1,49,0,49,T,160
430,CT Boost,nafany,0,1,-1,99,69,30,CT,160
431,CT Boost,nafany,0,1,-1,0,90,-90,T,160
432,CT Spawn ,nafany,0,0,0,0,0,0,CT,160
433,CT Spawn ,nafany,1,2,-1,100,178,-78,T,160
434,T Ramp Peeking Towards Mid,nafany,0,0,0,0,0,0,CT,160
435,T Ramp Peeking Towards Mid,nafany,1,0,1,100,111,-11,T,160
436,CT Banana Sandbangs,nafany,4,2,2,543,374,169,CT,160
437,CT Banana Sandbangs,nafany,1,0,1,100,21,79,T,160
438,A Bombsite Close Left,nafany,1,0,1,37,0,37,CT,160
439,A Bombsite Close Left,nafany,2,0,2,141,70,71,T,160
440,Back Alley,nafany,1,1,0,100,100,0,CT,160
441,Back Alley,nafany,0,1,-1,0,100,-100,T,160
442,Front Coffins,nafany,0,0,0,0,0,0,CT,160
443,Front Coffins,nafany,0,1,-1,34,74,-40,T,160
444,Left Side Quadbox Peek for a CT,nafany,1,2,-1,94,200,-106,CT,160
445,Left Side Quadbox Peek for a CT,nafany,0,0,0,0,0,0,T,160
446,A Site Right Side Middle Pillar,nafany,0,0,0,0,0,0,CT,160
447,A Site Right Side Middle Pillar,nafany,0,1,-1,0,12,-12,T,160
448,Arch Side Cubby,nafany,1,1,0,109,122,-13,CT,160
449,Arch Side Cubby,nafany,0,1,-1,36,73,-37,T,160
450,Chokepoint Entrance onto A site from Library Side,nafany,1,1,0,204,189,15,CT,160
451,Chokepoint Entrance onto A site from Library Side,nafany,0,0,0,54,0,54,T,160
452,A Site Behind Default Boxes,nafany,0,0,0,48,0,48,CT,160
453,A Site Behind Default Boxes,nafany,0,0,0,0,0,0,T,160
454,CT Outside Construction,nafany,0,2,-2,26,105,-79,CT,160
455,CT Outside Construction,nafany,0,0,0,2,0,2,T,160
456,A Bombsite Back Site,nafany,0,1,-1,0,100,-100,CT,160
457,A Bombsite Back Site,nafany,0,0,0,0,0,0,T,160
458,Default Plant A Site,nafany,0,0,0,60,0,60,CT,160
459,Default Plant A Site,nafany,0,1,-1,0,1,-1,T,160
460,Behind Coffins Playing the B Site Cross,nafany,1,0,1,110,34,76,CT,160
461,Behind Coffins Playing the B Site Cross,nafany,0,1,-1,0,65,-65,T,160
462,2nd Oranges,nafany,3,2,1,275,217,58,CT,160
463,2nd Oranges,nafany,1,0,1,100,0,100,T,160
464,CT Banana Barrels,nafany,0,0,0,0,0,0,CT,160
465,CT Banana Barrels,nafany,1,1,0,126,83,43,T,160
466,Dark,nafany,3,1,2,242,200,42,CT,160
467,Dark,nafany,2,0,2,102,44,58,T,160
468,Pit,nafany,0,0,0,0,0,0,CT,160
469,Pit,nafany,0,0,0,0,0,0,T,160
470,Balcony,nafany,0,0,0,0,0,0,CT,160
471,Balcony,nafany,1,1,0,127,112,15,T,160
472,CT Outside Kitchen,nafany,0,0,0,1,0,1,CT,160
473,CT Outside Kitchen,nafany,0,1,-1,0,100,-100,T,160
474,Top Balcony ,nafany,1,0,1,10,0,10,CT,160
475,Top Balcony ,nafany,1,0,1,100,0,100,T,160
476,Boiler Peek to Mid,nafany,0,0,0,0,0,0,CT,160
477,Boiler Peek to Mid,nafany,0,1,-1,0,40,-40,T,160
478,CT Speed Way,nafany,0,1,-1,0,100,-100,CT,160
479,CT Speed Way,nafany,0,0,0,0,0,0,T,160
480,A Site Behind Middle Boxes/Pillar hidden from Lane,nafany,0,0,0,0,0,0,CT,160
481,A Site Behind Middle Boxes/Pillar hidden from Lane,nafany,0,0,0,0,0,0,T,160
482,CT Tree,nafany,0,1,-1,10,75,-65,CT,160
483,CT Tree,nafany,0,0,0,0,0,0,T,160
484,CT Banana Sandbags Right Corner,nafany,0,0,0,0,0,0,CT,160
485,CT Banana Sandbags Right Corner,nafany,1,0,1,100,0,100,T,160
486,Bottom Mid exposed to Top Mid,nafany,1,0,1,100,0,100,CT,160
487,Bottom Mid exposed to Top Mid,nafany,0,1,-1,0,90,-90,T,160
488,Deep Apps Past Hallway,nafany,0,0,0,0,0,0,CT,160
489,Deep Apps Past Hallway,nafany,0,1,-1,0,100,-100,T,160
490,LowerMid,nafany,0,0,0,0,0,0,CT,160
491,LowerMid,nafany,0,0,0,0,0,0,T,160
492,Top Mid Chokepoint,nafany,0,0,0,24,0,24,CT,160
493,Top Mid Chokepoint,nafany,0,1,-1,100,161,-61,T,160
494,Boiler Side Stairs,nafany,0,0,0,33,0,33,CT,160
495,Boiler Side Stairs,nafany,0,0,0,0,0,0,T,160
496,SecondMid,nafany,0,0,0,0,0,0,CT,160
497,SecondMid,nafany,3,1,2,227,164,63,T,160
498,Pit Below Balcony,nafany,0,0,0,0,0,0,CT,160
499,Pit Below Balcony,nafany,0,0,0,0,0,0,T,160
500,Right Side Quadbox Peek for a CT,nafany,6,1,5,392,135,257,CT,160
501,Right Side Quadbox Peek for a CT,nafany,0,0,0,0,0,0,T,160
502,Top Coffins,nafany,0,0,0,0,0,0,CT,160
503,Top Coffins,nafany,0,0,0,0,0,0,T,160
504,Underpass,nafany,0,0,0,0,0,0,CT,160
505,Underpass,nafany,1,1,0,82,173,-91,T,160
506,Logs,nafany,0,0,0,0,0,0,CT,160
507,Logs,nafany,1,0,1,105,49,56,T,160
508,CT Banana Close Left Half Wall,nafany,1,0,1,36,37,-1,CT,160
509,CT Banana Close Left Half Wall,nafany,0,0,0,0,0,0,T,160
510,Top Graveyard,nafany,1,0,1,96,0,96,CT,160
511,Top Graveyard,nafany,1,1,0,46,7,39,T,160
512,Apps T Side Stairs,nafany,0,0,0,0,1,-1,CT,160
513,Apps T Side Stairs,nafany,0,0,0,97,10,87,T,160
514,Banana,Hobbit,1,1,0,72,100,-28,CT,160
515,Banana,Hobbit,3,15,-12,616,1613,-997,T,160
516,Chokepoint Entering B,Hobbit,5,5,0,704,705,-1,CT,160
517,Chokepoint Entering B,Hobbit,2,4,-2,292,285,7,T,160
518,CT Banana Sandbangs,Hobbit,6,6,0,816,571,245,CT,160
519,CT Banana Sandbangs,Hobbit,2,2,0,254,156,98,T,160
520,CT Banana Half Wall Side,Hobbit,1,2,-1,387,221,166,CT,160
521,CT Banana Half Wall Side,Hobbit,2,2,0,197,298,-101,T,160
522,Grill,Hobbit,1,1,0,72,112,-40,CT,160
523,Grill,Hobbit,0,1,-1,11,100,-89,T,160
524,B Site,Hobbit,2,1,1,120,182,-62,CT,160
525,B Site,Hobbit,2,1,1,54,73,-19,T,160
526,Logs,Hobbit,0,0,0,0,0,0,CT,160
527,Logs,Hobbit,2,4,-2,305,391,-86,T,160
528,B Site Cross for T's Exposed to CT and Quad,Hobbit,0,0,0,58,10,48,CT,160
529,B Site Cross for T's Exposed to CT and Quad,Hobbit,0,1,-1,22,95,-73,T,160
530,CT Peek Towards B Choke,Hobbit,5,3,2,968,388,580,CT,160
531,CT Peek Towards B Choke,Hobbit,0,1,-1,0,77,-77,T,160
532,Behind Coffins Playing the B Site Cross,Hobbit,1,5,-4,282,475,-193,CT,160
533,Behind Coffins Playing the B Site Cross,Hobbit,0,0,0,0,0,0,T,160
534,1st Oranges,Hobbit,2,2,0,474,200,274,CT,160
535,1st Oranges,Hobbit,0,0,0,0,0,0,T,160
536,T Ramp Peeking Towards Mid,Hobbit,0,0,0,0,0,0,CT,160
537,T Ramp Peeking Towards Mid,Hobbit,0,2,-2,106,393,-287,T,160
538,Lane Side,Hobbit,1,0,1,76,0,76,CT,160
539,Lane Side,Hobbit,0,1,-1,36,39,-3,T,160
540,Front Coffins,Hobbit,0,1,-1,0,63,-63,CT,160
541,Front Coffins,Hobbit,0,0,0,0,0,0,T,160
542,Top Coffins,Hobbit,15,4,11,1366,460,906,CT,160
543,Top Coffins,Hobbit,0,0,0,0,0,0,T,160
544,Top Mid Arch Side,Hobbit,0,1,-1,45,100,-55,CT,160
545,Top Mid Arch Side,Hobbit,0,1,-1,27,54,-27,T,160
546,Top Balcony ,Hobbit,0,0,0,25,61,-36,CT,160
547,Top Balcony ,Hobbit,0,1,-1,20,100,-80,T,160
548,Arch Side,Hobbit,0,0,0,0,0,0,CT,160
549,Arch Side,Hobbit,1,1,0,73,87,-14,T,160
550,Pit Below Balcony,Hobbit,0,0,0,0,0,0,CT,160
551,Pit Below Balcony,Hobbit,1,2,-1,161,149,12,T,160
552,Bottom Mid Banana,Hobbit,2,1,1,150,100,50,CT,160
553,Bottom Mid Banana,Hobbit,0,1,-1,131,316,-185,T,160
554,CT Banana Barrels,Hobbit,1,1,0,168,79,89,CT,160
555,CT Banana Barrels,Hobbit,0,0,0,0,0,0,T,160
556,Deep Apps Past Hallway,Hobbit,3,0,3,284,0,284,CT,160
557,Deep Apps Past Hallway,Hobbit,0,1,-1,0,100,-100,T,160
558,Next to Library Cubby,Hobbit,0,1,-1,0,100,-100,CT,160
559,Next to Library Cubby,Hobbit,0,1,-1,0,53,-53,T,160
560,CT Near Well,Hobbit,0,0,0,0,0,0,CT,160
561,CT Near Well,Hobbit,1,0,1,100,49,51,T,160
562,CT Outside Construction,Hobbit,0,0,0,250,5,245,CT,160
563,CT Outside Construction,Hobbit,0,0,0,0,0,0,T,160
564,Apps Hallway,Hobbit,0,0,0,0,0,0,CT,160
565,Apps Hallway,Hobbit,0,1,-1,0,33,-33,T,160
566,Pit Peek Towards Lane,Hobbit,0,0,0,0,0,0,CT,160
567,Pit Peek Towards Lane,Hobbit,0,0,0,0,0,0,T,160
568,Quad Box,Hobbit,1,1,0,257,100,157,CT,160
569,Quad Box,Hobbit,0,0,0,0,0,0,T,160
570,CT Boost,Hobbit,1,0,1,173,38,135,CT,160
571,CT Boost,Hobbit,0,0,0,0,0,0,T,160
572,A Site,Hobbit,2,0,2,123,0,123,CT,160
573,A Site,Hobbit,0,2,-2,0,8,-8,T,160
574,CT Outside Arch,Hobbit,1,1,0,6,8,-2,CT,160
575,CT Outside Arch,Hobbit,0,0,0,0,0,0,T,160
576,Left Side Quadbox Peek for a CT,Hobbit,0,1,-1,155,100,55,CT,160
577,Left Side Quadbox Peek for a CT,Hobbit,0,0,0,0,0,0,T,160
578,Bottom Mid exposed to Top Mid,Hobbit,0,0,0,0,0,0,CT,160
579,Bottom Mid exposed to Top Mid,Hobbit,2,1,1,185,169,16,T,160
580,Deep CT Peeking Towards B Site,Hobbit,3,1,2,252,100,152,CT,160
581,Deep CT Peeking Towards B Site,Hobbit,0,0,0,0,0,0,T,160
582,CT Banana Sandbags Right Corner,Hobbit,1,0,1,80,25,55,CT,160
583,CT Banana Sandbags Right Corner,Hobbit,1,0,1,100,54,46,T,160
584,2nd Oranges,Hobbit,4,1,3,426,189,237,CT,160
585,2nd Oranges,Hobbit,0,0,0,0,0,0,T,160
586,Top Mid Lane Side ,Hobbit,1,0,1,80,14,66,CT,160
587,Top Mid Lane Side ,Hobbit,0,2,-2,21,127,-106,T,160
588,A Bombsite Close Left,Hobbit,1,1,0,94,124,-30,CT,160
589,A Bombsite Close Left,Hobbit,1,0,1,23,0,23,T,160
590,Balcony,Hobbit,0,1,-1,0,41,-41,CT,160
591,Balcony,Hobbit,0,0,0,0,26,-26,T,160
592,Apartments Hallway Peek from T Side,Hobbit,0,0,0,0,0,0,CT,160
593,Apartments Hallway Peek from T Side,Hobbit,0,1,-1,11,100,-89,T,160
594,A Bombsite Back Site,Hobbit,0,0,0,0,0,0,CT,160
595,A Bombsite Back Site,Hobbit,0,0,0,0,59,-59,T,160
596,Top Mid Chokepoint,Hobbit,0,0,0,0,0,0,CT,160
597,Top Mid Chokepoint,Hobbit,0,1,-1,0,100,-100,T,160
598,Default Plant A Site,Hobbit,0,0,0,0,0,0,CT,160
599,Default Plant A Site,Hobbit,0,0,0,0,98,-98,T,160
600,Dark,Hobbit,5,1,4,506,187,319,CT,160
601,Dark,Hobbit,1,0,1,114,34,80,T,160
602,Apps T Side Stairs,Hobbit,0,0,0,0,6,-6,CT,160
603,Apps T Side Stairs,Hobbit,0,0,0,0,0,0,T,160
604,Middle,Hobbit,0,0,0,0,0,0,CT,160
605,Middle,Hobbit,1,0,1,100,62,38,T,160
606,CT Outside Kitchen,Hobbit,0,0,0,0,0,0,CT,160
607,CT Outside Kitchen,Hobbit,0,0,0,0,0,0,T,160
608,A Site Right Side Middle Pillar,Hobbit,0,0,0,0,0,0,CT,160
609,A Site Right Side Middle Pillar,Hobbit,0,0,0,0,0,0,T,160
610,Construction,Hobbit,1,1,0,96,106,-10,CT,160
611,Construction,Hobbit,0,0,0,0,0,0,T,160
612,Library,Hobbit,1,1,0,189,23,166,CT,160
613,Library,Hobbit,0,0,0,0,0,0,T,160
614,CT Arch,Hobbit,0,0,0,0,0,0,CT,160
615,CT Arch,Hobbit,0,0,0,0,0,0,T,160
616,Graveyard Stairs,Hobbit,0,0,0,0,0,0,CT,160
617,Graveyard Stairs,Hobbit,0,0,0,0,0,0,T,160
618,Boiler Room,Hobbit,0,0,0,0,0,0,CT,160
619,Boiler Room,Hobbit,0,1,-1,0,100,-100,T,160
620,Behind B Site Back Pillar,Hobbit,0,0,0,0,0,0,CT,160
621,Behind B Site Back Pillar,Hobbit,0,0,0,0,0,0,T,160
622,Chokepoint Entrance onto A site from Library Side,Hobbit,1,0,1,66,82,-16,CT,160
623,Chokepoint Entrance onto A site from Library Side,Hobbit,0,0,0,0,0,0,T,160
624,Top Hay Bales,Hobbit,0,0,0,0,0,0,CT,160
625,Top Hay Bales,Hobbit,0,0,0,0,35,-35,T,160
626,Boiler Side Stairs,Hobbit,0,0,0,0,0,0,CT,160
627,Boiler Side Stairs,Hobbit,0,0,0,0,0,0,T,160
628,Banana,YEKINDAR,10,4,6,807,547,260,CT,141
629,Banana,YEKINDAR,4,5,-1,358,623,-265,T,141
630,Chokepoint Entering B,YEKINDAR,3,3,0,293,244,49,CT,141
631,Chokepoint Entering B,YEKINDAR,2,4,-2,121,424,-303,T,141
632,CT Banana Half Wall Side,YEKINDAR,9,4,5,1174,678,496,CT,141
633,CT Banana Half Wall Side,YEKINDAR,2,1,1,224,147,77,T,141
634,Lane Side,YEKINDAR,0,0,0,0,0,0,CT,141
635,Lane Side,YEKINDAR,1,4,-3,243,282,-39,T,141
636,B Site,YEKINDAR,1,2,-1,127,198,-71,CT,141
637,B Site,YEKINDAR,0,3,-3,0,223,-223,T,141
638,Middle,YEKINDAR,0,2,-2,26,168,-142,CT,141
639,Middle,YEKINDAR,1,2,-1,122,116,6,T,141
640,Bottom Mid exposed to Top Mid,YEKINDAR,7,3,4,737,300,437,CT,141
641,Bottom Mid exposed to Top Mid,YEKINDAR,0,2,-2,0,203,-203,T,141
642,Top Mid Lane Side ,YEKINDAR,2,1,1,106,56,50,CT,141
643,Top Mid Lane Side ,YEKINDAR,1,4,-3,161,290,-129,T,141
644,Top Mid Chokepoint,YEKINDAR,0,0,0,0,0,0,CT,141
645,Top Mid Chokepoint,YEKINDAR,0,0,0,89,88,1,T,141
646,Logs,YEKINDAR,3,0,3,284,27,257,CT,141
647,Logs,YEKINDAR,1,1,0,193,116,77,T,141
648,Top Mid Arch Side,YEKINDAR,0,1,-1,81,111,-30,CT,141
649,Top Mid Arch Side,YEKINDAR,1,4,-3,124,412,-288,T,141
650,A Site,YEKINDAR,0,2,-2,81,193,-112,CT,141
651,A Site,YEKINDAR,1,1,0,75,65,10,T,141
652,CT Peek Towards B Choke,YEKINDAR,3,1,2,290,162,128,CT,141
653,CT Peek Towards B Choke,YEKINDAR,0,2,-2,108,183,-75,T,141
654,Library,YEKINDAR,0,2,-2,79,126,-47,CT,141
655,Library,YEKINDAR,2,2,0,239,240,-1,T,141
656,Top Balcony ,YEKINDAR,0,1,-1,0,97,-97,CT,141
657,Top Balcony ,YEKINDAR,1,1,0,98,127,-29,T,141
658,Grill,YEKINDAR,0,0,0,0,0,0,CT,141
659,Grill,YEKINDAR,0,2,-2,54,265,-211,T,141
660,Pit Below Balcony,YEKINDAR,0,0,0,0,0,0,CT,141
661,Pit Below Balcony,YEKINDAR,1,1,0,125,41,84,T,141
662,T Ramp Peeking Towards Mid,YEKINDAR,0,1,-1,45,100,-55,CT,141
663,T Ramp Peeking Towards Mid,YEKINDAR,0,0,0,0,112,-112,T,141
664,Chokepoint Entrance onto A site from Library Side,YEKINDAR,0,0,0,0,0,0,CT,141
665,Chokepoint Entrance onto A site from Library Side,YEKINDAR,0,1,-1,0,100,-100,T,141
666,B Site Cross for T's Exposed to CT and Quad,YEKINDAR,0,0,0,0,0,0,CT,141
667,B Site Cross for T's Exposed to CT and Quad,YEKINDAR,3,2,1,273,288,-15,T,141
668,Behind Coffins Playing the B Site Cross,YEKINDAR,1,2,-1,259,136,123,CT,141
669,Behind Coffins Playing the B Site Cross,YEKINDAR,0,0,0,0,0,0,T,141
670,Arch Side,YEKINDAR,1,0,1,68,29,39,CT,141
671,Arch Side,YEKINDAR,0,1,-1,95,100,-5,T,141
672,Apps T Side Stairs,YEKINDAR,0,0,0,0,0,0,CT,141
673,Apps T Side Stairs,YEKINDAR,0,1,-1,0,100,-100,T,141
674,CT Outside Kitchen,YEKINDAR,1,2,-1,150,157,-7,CT,141
675,CT Outside Kitchen,YEKINDAR,0,0,0,0,0,0,T,141
676,SecondMid,YEKINDAR,3,0,3,186,112,74,CT,141
677,SecondMid,YEKINDAR,0,2,-2,108,200,-92,T,141
678,Pit,YEKINDAR,1,0,1,97,0,97,CT,141
679,Pit,YEKINDAR,2,2,0,265,197,68,T,141
680,A Site Behind Middle Boxes/Pillar hidden from Lane,YEKINDAR,0,0,0,49,0,49,CT,141
681,A Site Behind Middle Boxes/Pillar hidden from Lane,YEKINDAR,0,0,0,0,0,0,T,141
682,Top Coffins,YEKINDAR,2,0,2,144,25,119,CT,141
683,Top Coffins,YEKINDAR,0,0,0,0,0,0,T,141
684,Top Graveyard,YEKINDAR,0,0,0,0,0,0,CT,141
685,Top Graveyard,YEKINDAR,0,1,-1,27,100,-73,T,141
686,CT Banana Sandbangs,YEKINDAR,5,2,3,534,249,285,CT,141
687,CT Banana Sandbangs,YEKINDAR,3,0,3,315,142,173,T,141
688,A Site Left Side Middle Boxes,YEKINDAR,0,2,-2,54,191,-137,CT,141
689,A Site Left Side Middle Boxes,YEKINDAR,1,0,1,51,0,51,T,141
690,Front Coffins,YEKINDAR,0,0,0,0,0,0,CT,141
691,Front Coffins,YEKINDAR,1,2,-1,52,144,-92,T,141
692,Lane Behind Pillar,YEKINDAR,0,0,0,27,0,27,CT,141
693,Lane Behind Pillar,YEKINDAR,2,1,1,138,114,24,T,141
694,TopofMid,YEKINDAR,0,0,0,0,0,0,CT,141
695,TopofMid,YEKINDAR,0,1,-1,0,100,-100,T,141
696,Default Plant A Site,YEKINDAR,0,0,0,0,0,0,CT,141
697,Default Plant A Site,YEKINDAR,0,1,-1,0,55,-55,T,141
698,Left Side Quadbox Peek for a CT,YEKINDAR,0,1,-1,0,100,-100,CT,141
699,Left Side Quadbox Peek for a CT,YEKINDAR,0,0,0,0,0,0,T,141
700,Quad Box,YEKINDAR,0,0,0,0,0,0,CT,141
701,Quad Box,YEKINDAR,1,1,0,100,6,94,T,141
702,Dark,YEKINDAR,0,0,0,0,0,0,CT,141
703,Dark,YEKINDAR,0,0,0,0,0,0,T,141
704,CT Tree,YEKINDAR,0,0,0,0,0,0,CT,141
705,CT Tree,YEKINDAR,0,0,0,0,0,0,T,141
706,Apartments,YEKINDAR,0,0,0,0,49,-49,CT,141
707,Apartments,YEKINDAR,0,0,0,34,1,33,T,141
708,Graveyard Stairs,YEKINDAR,0,0,0,0,0,0,CT,141
709,Graveyard Stairs,YEKINDAR,0,0,0,0,0,0,T,141
710,Bottom Mid Banana,YEKINDAR,2,0,2,149,0,149,CT,141
711,Bottom Mid Banana,YEKINDAR,0,0,0,0,27,-27,T,141
712,1st Oranges,YEKINDAR,0,1,-1,97,100,-3,CT,141
713,1st Oranges,YEKINDAR,0,0,0,0,0,0,T,141
714,CT Boost,YEKINDAR,0,0,0,0,0,0,CT,141
715,CT Boost,YEKINDAR,0,0,0,0,0,0,T,141
716,Right Side Quadbox Peek for a CT,YEKINDAR,1,1,0,121,50,71,CT,141
717,Right Side Quadbox Peek for a CT,YEKINDAR,0,0,0,0,0,0,T,141
718,Outside Library,YEKINDAR,1,0,1,5,52,-47,CT,141
719,Outside Library,YEKINDAR,1,1,0,151,68,83,T,141
720,CT Banana Barrels,YEKINDAR,1,0,1,77,8,69,CT,141
721,CT Banana Barrels,YEKINDAR,0,0,0,0,0,0,T,141
722,A Bombsite Close Left,YEKINDAR,0,0,0,0,0,0,CT,141
723,A Bombsite Close Left,YEKINDAR,0,0,0,0,0,0,T,141
724,Deep Apps Past Hallway,YEKINDAR,0,0,0,0,0,0,CT,141
725,Deep Apps Past Hallway,YEKINDAR,0,1,-1,0,100,-100,T,141
726,CT Spawn ,YEKINDAR,0,0,0,0,0,0,CT,141
727,CT Spawn ,YEKINDAR,0,0,0,21,0,21,T,141
728,CT Outside Arch,YEKINDAR,0,0,0,0,0,0,CT,141
729,CT Outside Arch,YEKINDAR,0,0,0,0,0,0,T,141
730,A Site Behind Default Boxes,YEKINDAR,1,0,1,126,0,126,CT,141
731,A Site Behind Default Boxes,YEKINDAR,0,0,0,0,0,0,T,141
732,Back Alley,YEKINDAR,0,1,-1,82,100,-18,CT,141
733,Back Alley,YEKINDAR,0,0,0,0,0,0,T,141
734,Banana,oBo,2,1,1,340,171,169,CT,138
735,Banana,oBo,3,5,-2,491,1213,-722,T,138
736,Arch Side,oBo,3,5,-2,315,541,-226,CT,138
737,Arch Side,oBo,2,1,1,141,99,42,T,138
738,Chokepoint Entering B,oBo,2,2,0,351,204,147,CT,138
739,Chokepoint Entering B,oBo,5,4,1,472,539,-67,T,138
740,Top Balcony ,oBo,1,3,-2,144,300,-156,CT,138
741,Top Balcony ,oBo,1,3,-2,137,138,-1,T,138
742,CT Peek Towards B Choke,oBo,3,2,1,285,214,71,CT,138
743,CT Peek Towards B Choke,oBo,2,3,-1,236,217,19,T,138
744,CT Banana Half Wall Side,oBo,2,1,1,197,192,5,CT,138
745,CT Banana Half Wall Side,oBo,3,5,-2,402,516,-114,T,138
746,Lane Side,oBo,3,0,3,212,0,212,CT,138
747,Lane Side,oBo,3,5,-2,366,446,-80,T,138
748,Top Mid Lane Side ,oBo,1,1,0,35,100,-65,CT,138
749,Top Mid Lane Side ,oBo,1,2,-1,21,218,-197,T,138
750,Logs,oBo,0,0,0,0,9,-9,CT,138
751,Logs,oBo,3,5,-2,508,453,55,T,138
752,A Bombsite Close Left,oBo,4,1,3,332,181,151,CT,138
753,A Bombsite Close Left,oBo,0,1,-1,0,100,-100,T,138
754,Grill,oBo,1,2,-1,283,147,136,CT,138
755,Grill,oBo,1,2,-1,100,79,21,T,138
756,Top Mid Arch Side,oBo,0,0,0,137,0,137,CT,138
757,Top Mid Arch Side,oBo,2,0,2,173,58,115,T,138
758,Middle,oBo,0,1,-1,20,100,-80,CT,138
759,Middle,oBo,0,2,-2,38,199,-161,T,138
760,Top Mid Chokepoint,oBo,0,0,0,19,0,19,CT,138
761,Top Mid Chokepoint,oBo,1,0,1,103,48,55,T,138
762,Arch Side Cubby,oBo,4,2,2,410,288,122,CT,138
763,Arch Side Cubby,oBo,0,0,0,26,0,26,T,138
764,Boiler Side Stairs,oBo,1,2,-1,27,200,-173,CT,138
765,Boiler Side Stairs,oBo,1,1,0,89,100,-11,T,138
766,B Site,oBo,0,0,0,0,0,0,CT,138
767,B Site,oBo,1,1,0,101,1,100,T,138
768,CT Outside Construction,oBo,1,0,1,81,0,81,CT,138
769,CT Outside Construction,oBo,0,0,0,0,0,0,T,138
770,Pit Peek Towards Lane,oBo,0,0,0,0,0,0,CT,138
771,Pit Peek Towards Lane,oBo,1,1,0,43,87,-44,T,138
772,CT Banana Sandbangs,oBo,0,2,-2,77,200,-123,CT,138
773,CT Banana Sandbangs,oBo,4,0,4,394,149,245,T,138
774,Front Coffins,oBo,0,0,0,0,0,0,CT,138
775,Front Coffins,oBo,0,1,-1,0,61,-61,T,138
776,SecondMid,oBo,0,0,0,0,0,0,CT,138
777,SecondMid,oBo,0,2,-2,0,183,-183,T,138
778,Bottom Mid exposed to Top Mid,oBo,2,0,2,122,0,122,CT,138
779,Bottom Mid exposed to Top Mid,oBo,2,1,1,231,100,131,T,138
780,CT Spawn ,oBo,0,0,0,0,0,0,CT,138
781,CT Spawn ,oBo,0,0,0,0,0,0,T,138
782,B Site Cross for T's Exposed to CT and Quad,oBo,0,0,0,0,0,0,CT,138
783,B Site Cross for T's Exposed to CT and Quad,oBo,0,1,-1,0,100,-100,T,138
784,Pit Below Balcony,oBo,0,0,0,0,0,0,CT,138
785,Pit Below Balcony,oBo,1,0,1,165,46,119,T,138
786,CT Boost,oBo,0,1,-1,16,75,-59,CT,138
787,CT Boost,oBo,0,0,0,0,0,0,T,138
788,CT Speed Way,oBo,0,0,0,0,0,0,CT,138
789,CT Speed Way,oBo,0,0,0,0,0,0,T,138
790,1st Oranges,oBo,0,0,0,0,0,0,CT,138
791,1st Oranges,oBo,0,0,0,0,0,0,T,138
792,A Site,oBo,2,0,2,114,0,114,CT,138
793,A Site,oBo,1,0,1,20,11,9,T,138
794,Boiler Peek to Mid,oBo,1,0,1,84,0,84,CT,138
795,Boiler Peek to Mid,oBo,0,0,0,0,0,0,T,138
796,Apps T Side Stairs,oBo,0,0,0,0,0,0,CT,138
797,Apps T Side Stairs,oBo,0,1,-1,0,78,-78,T,138
798,Apartments,oBo,1,1,0,55,100,-45,CT,138
799,Apartments,oBo,0,0,0,0,0,0,T,138
