,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
1669,Tetris,nexa,0,2,-2,83,170,-87,T,35
1670,Default A,nexa,2,2,0,265,200,65,CT,35
1671,Default A,nexa,0,0,0,0,0,0,T,35
1672,Ticketbooth ,nexa,1,1,0,80,100,-20,CT,35
1673,Ticketbooth ,nexa,0,0,0,0,0,0,T,35
1674,T Deep Apps Underpass/Apps Peek,nexa,0,0,0,0,0,0,CT,35
1675,T Deep Apps Underpass/Apps Peek,nexa,0,0,0,0,0,0,T,35
1676,Top Balcony,nexa,0,1,-1,0,100,-100,CT,35
1677,Top Balcony,nexa,1,1,0,116,100,16,T,35
1678,A Site,nexa,0,0,0,0,0,0,CT,35
1679,A Site,nexa,0,0,0,2,0,2,T,35
1680,Sandwhich,nexa,0,0,0,0,0,0,CT,35
1681,Sandwhich,nexa,0,1,-1,0,100,-100,T,35
1682,Top Mid,nexa,0,0,0,0,0,0,CT,35
1683,Top Mid,nexa,0,2,-2,0,100,-100,T,35
1684,Underneath B apps plat,nexa,0,0,0,0,0,0,CT,35
1685,Underneath B apps plat,nexa,0,0,0,0,0,0,T,35
1686,CT Catwalk,nexa,0,1,-1,0,100,-100,CT,35
1687,CT Catwalk,nexa,0,0,0,0,0,0,T,35
1688,market,nexa,0,0,0,0,0,0,CT,35
1689,market,nexa,0,0,0,0,0,0,T,35
1690,Deep T Apps Underpass STairs,nexa,0,0,0,0,0,0,CT,35
1691,Deep T Apps Underpass STairs,nexa,0,0,0,0,0,0,T,35
1692,Catwalk Connector Peek,nexa,0,0,0,0,0,0,CT,35
1693,Catwalk Connector Peek,nexa,0,0,0,0,0,0,T,35
1694,Top Mid Left Side,nexa,0,0,0,0,0,0,CT,35
1695,Top Mid Left Side,nexa,1,1,0,100,100,0,T,35
1696,Triple Box,nexa,0,1,-1,2,100,-98,CT,35
1697,Triple Box,nexa,0,0,0,0,0,0,T,35
1698,Leftside Connector,nexa,1,1,0,91,92,-1,CT,35
1699,Leftside Connector,nexa,0,0,0,0,0,0,T,35
1700,A Site Exposed to Stairs Connector Cat,nexa,0,0,0,0,0,0,CT,35
1701,A Site Exposed to Stairs Connector Cat,nexa,0,1,-1,0,100,-100,T,35
1702,Bottom Stairs,nexa,0,1,-1,0,100,-100,CT,35
1703,Bottom Stairs,nexa,0,0,0,0,41,-41,T,35
1704,Top STairs,nexa,0,0,0,0,0,0,CT,35
1705,Top STairs,nexa,0,0,0,0,0,0,T,35
1706,Close Left CT A Ramp,nexa,0,1,-1,0,100,-100,CT,35
1707,Close Left CT A Ramp,nexa,2,0,2,171,30,141,T,35
1708,B Site Default Plant,nexa,0,0,0,0,0,0,CT,35
1709,B Site Default Plant,nexa,0,0,0,0,0,0,T,35
1710,T Spawn,nexa,0,0,0,0,0,0,CT,35
1711,T Spawn,nexa,0,0,0,0,22,-22,T,35
1712,Deep Jungle,nexa,0,1,-1,0,100,-100,CT,35
1713,Deep Jungle,nexa,0,0,0,0,0,0,T,35
1714,T Deep apps,nexa,2,1,1,220,100,120,CT,35
1715,T Deep apps,nexa,1,0,1,100,0,100,T,35
1716,CT Deep Catwalk Mid peek,nexa,0,0,0,0,0,0,CT,35
1717,CT Deep Catwalk Mid peek,nexa,0,0,0,0,0,0,T,35
1718,Deep Palace,nexa,0,0,0,0,0,0,CT,35
1719,Deep Palace,nexa,0,1,-1,34,100,-66,T,35
1720,Bench,nexa,0,0,0,0,0,0,CT,35
1721,Bench,nexa,0,1,-1,26,44,-18,T,35
1722,Deep CT,nexa,0,0,0,0,0,0,CT,35
1723,Deep CT,nexa,0,0,0,0,0,0,T,35
1724,CT Left Side,nexa,0,0,0,0,0,0,CT,35
1725,CT Left Side,nexa,0,0,0,0,0,0,T,35
1726,Catwalk T Aparments Peek,nexa,0,0,0,0,0,0,CT,35
1727,Catwalk T Aparments Peek,nexa,0,0,0,0,0,0,T,35
1728,CT Deep Catwalk Mid peek,stavn,0,0,0,0,0,0,CT,27
1729,CT Deep Catwalk Mid peek,stavn,0,0,0,0,0,0,T,27
1730,Bottom Stairs,stavn,0,1,-1,62,100,-38,CT,27
1731,Bottom Stairs,stavn,2,0,2,42,21,21,T,27
1732,market,stavn,0,0,0,0,0,0,CT,27
1733,market,stavn,0,0,0,0,0,0,T,27
1734,Left Side Platform,stavn,0,0,0,0,0,0,CT,27
1735,Left Side Platform,stavn,1,2,-1,39,123,-84,T,27
1736,Market Window Peek,stavn,2,1,1,352,100,252,CT,27
1737,Market Window Peek,stavn,0,0,0,0,0,0,T,27
1738,Top Van,stavn,0,1,-1,0,97,-97,CT,27
1739,Top Van,stavn,0,0,0,0,0,0,T,27
1740,Ticketbooth ,stavn,0,2,-2,87,200,-113,CT,27
1741,Ticketbooth ,stavn,0,0,0,0,0,0,T,27
1742,CT Side Apps,stavn,0,0,0,0,0,0,CT,27
1743,CT Side Apps,stavn,0,1,-1,0,100,-100,T,27
1744,Close Market door,stavn,0,1,-1,0,92,-92,CT,27
1745,Close Market door,stavn,0,0,0,0,0,0,T,27
1746,Back Left B Site From T's' Perspective,stavn,0,1,-1,0,3,-3,CT,27
1747,Back Left B Site From T's' Perspective,stavn,0,0,0,0,0,0,T,27
1748,Apartments Right CT Corner,stavn,0,0,0,0,0,0,CT,27
1749,Apartments Right CT Corner,stavn,1,0,1,100,0,100,T,27
1750,T Palace Stairs Peek,stavn,0,0,0,0,0,0,CT,27
1751,T Palace Stairs Peek,stavn,0,0,0,0,0,0,T,27
1752,A Site,stavn,0,0,0,0,0,0,CT,27
1753,A Site,stavn,0,1,-1,26,58,-32,T,27
1754,Triple Box,stavn,0,0,0,0,0,0,CT,27
1755,Triple Box,stavn,0,0,0,0,0,0,T,27
1756,Deep Jungle,stavn,0,1,-1,0,46,-46,CT,27
1757,Deep Jungle,stavn,0,0,0,18,0,18,T,27
1758,Deep T Apps Underpass STairs,stavn,0,0,0,0,0,0,CT,27
1759,Deep T Apps Underpass STairs,stavn,0,0,0,0,0,0,T,27
1760,Underpass,stavn,1,0,1,38,0,38,CT,27
1761,Underpass,stavn,0,1,-1,0,100,-100,T,27
1762,Ninja,stavn,0,0,0,0,0,0,CT,27
1763,Ninja,stavn,0,0,0,0,0,0,T,27
1764,Under window B apps,stavn,0,0,0,0,0,0,CT,27
1765,Under window B apps,stavn,0,1,-1,0,100,-100,T,27
1766,Top Balcony,stavn,1,1,0,52,100,-48,CT,27
1767,Top Balcony,stavn,0,0,0,0,0,0,T,27
1768,Sandwhich,stavn,0,0,0,0,0,0,CT,27
1769,Sandwhich,stavn,0,0,0,0,0,0,T,27
1770,Behind Big Boxes,stavn,0,0,0,0,0,0,CT,27
1771,Behind Big Boxes,stavn,0,0,0,0,0,0,T,27
1772,Mid Close Connector,stavn,0,1,-1,0,108,-108,CT,27
1773,Mid Close Connector,stavn,1,0,1,100,50,50,T,27
1774,Close Market Window,stavn,0,0,0,0,97,-97,CT,27
1775,Close Market Window,stavn,0,0,0,0,0,0,T,27
1776,Catwalk T Aparments Peek,stavn,0,0,0,0,0,0,CT,27
1777,Catwalk T Aparments Peek,stavn,0,0,0,0,0,0,T,27
1778,CT Side Apps,broky,1,1,0,100,100,0,CT,23
1779,CT Side Apps,broky,0,1,-1,0,100,-100,T,23
1780,Sandwhich,broky,0,0,0,0,0,0,CT,23
1781,Sandwhich,broky,0,1,-1,0,100,-100,T,23
1782,T Spawn A Ramp,broky,0,0,0,0,0,0,CT,23
1783,T Spawn A Ramp,broky,0,1,-1,0,100,-100,T,23
1784,Deep Jungle,broky,0,0,0,0,0,0,CT,23
1785,Deep Jungle,broky,0,0,0,0,0,0,T,23
1786,Bottom Connector,broky,0,0,0,0,0,0,CT,23
1787,Bottom Connector,broky,0,0,0,0,0,0,T,23
1788,Default A,broky,1,1,0,100,100,0,CT,23
1789,Default A,broky,0,1,-1,0,43,-43,T,23
1790,Catwalk T Aparments Peek,broky,0,0,0,0,0,0,CT,23
1791,Catwalk T Aparments Peek,broky,0,1,-1,0,100,-100,T,23
1792,T Palace Stairs Peek,broky,0,0,0,0,0,0,CT,23
1793,T Palace Stairs Peek,broky,0,1,-1,11,100,-89,T,23
1794,Deep T Apps,broky,0,0,0,0,0,0,CT,23
1795,Deep T Apps,broky,0,0,0,0,6,-6,T,23
1796,Leftside Connector,broky,0,0,0,0,0,0,CT,23
1797,Leftside Connector,broky,0,0,0,0,0,0,T,23
1798,Close A Ramp,broky,0,0,0,0,0,0,CT,23
1799,Close A Ramp,broky,0,0,0,0,0,0,T,23
1800,Ticketbooth ,broky,0,0,0,0,0,0,CT,23
1801,Ticketbooth ,broky,0,1,-1,0,100,-100,T,23
1802,Triple Box,broky,0,0,0,0,0,0,CT,23
1803,Triple Box,broky,0,1,-1,0,76,-76,T,23
1804,T Deep apps,broky,1,0,1,100,0,100,CT,23
1805,T Deep apps,broky,0,0,0,0,0,0,T,23
1806,Bench,broky,3,1,2,239,100,139,CT,23
1807,Bench,broky,0,0,0,0,0,0,T,23
1808,T Deep Apps Underpass/Apps Peek,broky,0,0,0,0,0,0,CT,23
1809,T Deep Apps Underpass/Apps Peek,broky,0,0,0,0,0,0,T,23
1810,Top Balcony,broky,0,0,0,0,0,0,CT,23
1811,Top Balcony,broky,0,1,-1,0,100,-100,T,23
1812,Top Mid Right Side,broky,0,0,0,0,0,0,CT,23
1813,Top Mid Right Side,broky,0,0,0,0,0,0,T,23
1814,A Site Exposed to Stairs Connector Cat,broky,0,0,0,0,0,0,CT,23
1815,A Site Exposed to Stairs Connector Cat,broky,1,0,1,74,66,8,T,23
1816,Deep Catwalk,broky,0,0,0,0,0,0,CT,23
1817,Deep Catwalk,broky,0,0,0,0,0,0,T,23
1818,Mid Close Connector,broky,0,0,0,0,0,0,CT,23
1819,Mid Close Connector,broky,1,0,1,100,47,53,T,23
1820,Right Side Platform,broky,0,0,0,0,0,0,CT,23
1821,Right Side Platform,broky,0,0,0,0,0,0,T,23
1822,Left Side Platform,broky,1,0,1,100,0,100,CT,23
1823,Left Side Platform,broky,0,0,0,0,0,0,T,23
1824,A Site,biguzera,0,0,0,0,0,0,CT,28
1825,A Site,biguzera,1,3,-2,92,218,-126,T,28
1826,Ticketbooth ,biguzera,0,0,0,0,0,0,CT,28
1827,Ticketbooth ,biguzera,0,0,0,34,0,34,T,28
1828,A Site Exposed to Stairs Connector Cat,biguzera,0,0,0,0,0,0,CT,28
1829,A Site Exposed to Stairs Connector Cat,biguzera,0,1,-1,0,107,-107,T,28
1830,Deep Catwalk,biguzera,1,0,1,100,54,46,CT,28
1831,Deep Catwalk,biguzera,0,1,-1,0,100,-100,T,28
1832,B Bombsite Cross to Catwalk,biguzera,0,2,-2,0,80,-80,CT,28
1833,B Bombsite Cross to Catwalk,biguzera,0,0,0,0,0,0,T,28
1834,Default A,biguzera,0,0,0,0,0,0,CT,28
1835,Default A,biguzera,0,0,0,0,0,0,T,28
1836,CT Deep Catwalk Mid peek,biguzera,3,1,2,267,127,140,CT,28
1837,CT Deep Catwalk Mid peek,biguzera,0,0,0,0,0,0,T,28
1838,Mid Close Connector,biguzera,0,1,-1,0,100,-100,CT,28
1839,Mid Close Connector,biguzera,0,0,0,0,0,0,T,28
1840,Top Mid towards Apps,biguzera,0,1,-1,17,64,-47,CT,28
1841,Top Mid towards Apps,biguzera,0,0,0,0,0,0,T,28
1842,Ladder Room Catwalk Side,biguzera,0,1,-1,0,139,-139,CT,28
1843,Ladder Room Catwalk Side,biguzera,0,0,0,0,0,0,T,28
1844,Catwalk Plant B Site,biguzera,0,0,0,0,0,0,CT,28
1845,Catwalk Plant B Site,biguzera,0,0,0,0,0,0,T,28
1846,Snipers Nest,biguzera,0,0,0,0,0,0,CT,28
1847,Snipers Nest,biguzera,0,0,0,0,0,0,T,28
1848,Catwalk Connector Peek,biguzera,0,0,0,0,0,0,CT,28
1849,Catwalk Connector Peek,biguzera,0,0,0,0,0,0,T,28
1850,CT Catwalk,biguzera,0,1,-1,5,100,-95,CT,28
1851,CT Catwalk,biguzera,0,0,0,0,0,0,T,28
1852,CT Side Apps,biguzera,0,0,0,0,0,0,CT,28
1853,CT Side Apps,biguzera,0,0,0,0,0,0,T,28
1854,B site Market Plant,biguzera,1,1,0,100,100,0,CT,28
1855,B site Market Plant,biguzera,0,0,0,0,0,0,T,28
1856,Deep Jungle,biguzera,1,1,0,89,100,-11,CT,28
1857,Deep Jungle,biguzera,0,0,0,0,0,0,T,28
1858,Tetris,biguzera,0,0,0,0,0,0,CT,28
1859,Tetris,biguzera,0,0,0,0,0,0,T,28
1860,Left Side Platform,biguzera,0,1,-1,0,100,-100,CT,28
1861,Left Side Platform,biguzera,0,0,0,0,0,0,T,28
1862,T Palace Stairs Peek,biguzera,0,0,0,0,0,0,CT,28
1863,T Palace Stairs Peek,biguzera,1,1,0,75,114,-39,T,28
1864,Middle Bench,biguzera,0,0,0,0,0,0,CT,28
1865,Middle Bench,biguzera,0,0,0,0,0,0,T,28
1866,Bench,biguzera,0,0,0,0,0,0,CT,28
1867,Bench,biguzera,0,0,0,0,0,0,T,28
1868,Back B Site Peeking Apps/Plat,biguzera,0,0,0,0,0,0,CT,28
1869,Back B Site Peeking Apps/Plat,biguzera,0,0,0,0,0,0,T,28
1870,Bench Closer To Jungle,biguzera,0,0,0,0,0,0,CT,28
1871,Bench Closer To Jungle,biguzera,0,0,0,0,0,0,T,28
1872,T Spawn A Ramp,biguzera,0,0,0,0,0,0,CT,28
1873,T Spawn A Ramp,biguzera,0,1,-1,27,113,-86,T,28
1874,T Deep Apps Underpass/Apps Peek,biguzera,0,1,-1,90,100,-10,CT,28
1875,T Deep Apps Underpass/Apps Peek,biguzera,0,0,0,0,0,0,T,28
1876,Underpass,Ax1Le,0,0,0,0,0,0,CT,29
1877,Underpass,Ax1Le,1,1,0,100,100,0,T,29
1878,T Palace Stairs Peek,Ax1Le,0,0,0,0,0,0,CT,29
1879,T Palace Stairs Peek,Ax1Le,0,1,-1,12,100,-88,T,29
1880,A Ramp,Ax1Le,0,0,0,0,0,0,CT,29
1881,A Ramp,Ax1Le,0,1,-1,9,95,-86,T,29
1882,Market Window Peek,Ax1Le,0,0,0,0,0,0,CT,29
1883,Market Window Peek,Ax1Le,0,0,0,0,0,0,T,29
1884,Top Mid Boxes Left Side Peek,Ax1Le,0,0,0,0,0,0,CT,29
1885,Top Mid Boxes Left Side Peek,Ax1Le,0,0,0,0,0,0,T,29
1886,Bottom Stairs,Ax1Le,0,1,-1,27,100,-73,CT,29
1887,Bottom Stairs,Ax1Le,0,1,-1,0,100,-100,T,29
1888,Deep Catwalk,Ax1Le,4,2,2,435,227,208,CT,29
1889,Deep Catwalk,Ax1Le,0,0,0,0,0,0,T,29
1890,Mid Close Connector,Ax1Le,0,0,0,2,0,2,CT,29
1891,Mid Close Connector,Ax1Le,0,1,-1,0,19,-19,T,29
1892,A Site,Ax1Le,0,0,0,0,0,0,CT,29
1893,A Site,Ax1Le,1,1,0,100,100,0,T,29
1894,Top Mid Left Side,Ax1Le,0,0,0,0,0,0,CT,29
1895,Top Mid Left Side,Ax1Le,0,0,0,0,0,0,T,29
1896,Back B Site Peeking Apps/Plat,Ax1Le,0,0,0,0,0,0,CT,29
1897,Back B Site Peeking Apps/Plat,Ax1Le,0,0,0,0,0,0,T,29
1898,Right Side Connector,Ax1Le,0,1,-1,25,100,-75,CT,29
1899,Right Side Connector,Ax1Le,0,0,0,0,0,0,T,29
1900,CT Catwalk,Ax1Le,0,0,0,0,0,0,CT,29
1901,CT Catwalk,Ax1Le,0,0,0,0,0,0,T,29
1902,Underneath B apps plat,Ax1Le,0,1,-1,68,73,-5,CT,29
1903,Underneath B apps plat,Ax1Le,0,0,0,0,0,0,T,29
1904,Top Balcony,Ax1Le,0,0,0,0,0,0,CT,29
1905,Top Balcony,Ax1Le,0,0,0,0,0,0,T,29
1906,Safe Plant B Site,Ax1Le,0,0,0,0,0,0,CT,29
1907,Safe Plant B Site,Ax1Le,1,1,0,73,99,-26,T,29
1908,Snipers Nest,Ax1Le,0,0,0,0,0,0,CT,29
1909,Snipers Nest,Ax1Le,0,1,-1,0,100,-100,T,29
1910,Arch,Ax1Le,1,1,0,98,100,-2,CT,29
1911,Arch,Ax1Le,0,0,0,0,0,0,T,29
1912,Close Left CT A Ramp,Ax1Le,0,1,-1,39,100,-61,CT,29
1913,Close Left CT A Ramp,Ax1Le,0,0,0,0,0,0,T,29
1914,B Site Default Plant,Ax1Le,0,0,0,0,0,0,CT,29
1915,B Site Default Plant,Ax1Le,0,0,0,0,0,0,T,29
1916,T Spawn,Ax1Le,0,0,0,0,0,0,CT,29
1917,T Spawn,Ax1Le,0,0,0,0,0,0,T,29
1918,Left Side Platform,Ax1Le,0,0,0,0,0,0,CT,29
1919,Left Side Platform,Ax1Le,0,1,-1,0,100,-100,T,29
1920,Ticketbooth ,Ax1Le,2,1,1,200,100,100,CT,29
1921,Ticketbooth ,Ax1Le,0,0,0,0,0,0,T,29
1922,Default A,Ax1Le,0,0,0,0,0,0,CT,29
1923,Default A,Ax1Le,0,1,-1,0,100,-100,T,29
1924,Top Mid,Ax1Le,0,0,0,0,0,0,CT,29
1925,Top Mid,Ax1Le,0,0,0,0,0,0,T,29
1926,B Bombsite Cross to Catwalk,Ax1Le,0,0,0,0,0,0,CT,29
1927,B Bombsite Cross to Catwalk,Ax1Le,0,1,-1,0,21,-21,T,29
1928,Top Balcony,chopper,0,2,-2,27,200,-173,CT,35
1929,Top Balcony,chopper,0,0,0,121,64,57,T,35
1930,Ticketbooth ,chopper,6,4,2,678,414,264,CT,35
1931,Ticketbooth ,chopper,0,0,0,0,0,0,T,35
1932,Bottom Stairs,chopper,1,0,1,143,0,143,CT,35
1933,Bottom Stairs,chopper,1,2,-1,198,263,-65,T,35
1934,Close Left CT A Ramp,chopper,0,0,0,0,0,0,CT,35
1935,Close Left CT A Ramp,chopper,0,1,-1,0,22,-22,T,35
1936,T Palace Stairs Peek,chopper,0,0,0,0,0,0,CT,35
1937,T Palace Stairs Peek,chopper,0,1,-1,0,114,-114,T,35
1938,Bench,chopper,0,0,0,0,0,0,CT,35
1939,Bench,chopper,0,1,-1,0,100,-100,T,35
1940,B Site Default Plant,chopper,0,0,0,0,0,0,CT,35
1941,B Site Default Plant,chopper,0,1,-1,12,56,-44,T,35
1942,Snipers Palace Peek,chopper,0,1,-1,0,100,-100,CT,35
1943,Snipers Palace Peek,chopper,0,0,0,0,0,0,T,35
1944,Stairs Palace Peek,chopper,0,0,0,17,0,17,CT,35
1945,Stairs Palace Peek,chopper,0,0,0,0,0,0,T,35
1946,Deep T Apps,chopper,0,0,0,0,0,0,CT,35
1947,Deep T Apps,chopper,1,0,1,100,0,100,T,35
1948,Under window B apps,chopper,0,0,0,0,0,0,CT,35
1949,Under window B apps,chopper,0,1,-1,0,2,-2,T,35
1950,A Site Exposed to Stairs Connector Cat,chopper,0,0,0,0,0,0,CT,35
1951,A Site Exposed to Stairs Connector Cat,chopper,0,1,-1,0,95,-95,T,35
1952,CT Side Apps,chopper,1,1,0,65,100,-35,CT,35
1953,CT Side Apps,chopper,0,0,0,0,0,0,T,35
1954,Deep Catwalk,chopper,0,0,0,0,0,0,CT,35
1955,Deep Catwalk,chopper,0,1,-1,0,156,-156,T,35
1956,Mid Close Connector,chopper,0,1,-1,0,100,-100,CT,35
1957,Mid Close Connector,chopper,0,0,0,0,0,0,T,35
1958,Top Mid Catwalk,chopper,0,0,0,0,0,0,CT,35
1959,Top Mid Catwalk,chopper,0,1,-1,52,100,-48,T,35
1960,Left Side Platform,chopper,0,0,0,0,0,0,CT,35
1961,Left Side Platform,chopper,0,1,-1,0,100,-100,T,35
1962,T Spawn,chopper,0,1,-1,0,100,-100,CT,35
1963,T Spawn,chopper,0,0,0,0,0,0,T,35
1964,Deep Jungle,chopper,1,1,0,31,100,-69,CT,35
1965,Deep Jungle,chopper,0,0,0,0,0,0,T,35
1966,Murder Hole,chopper,0,0,0,0,0,0,CT,35
1967,Murder Hole,chopper,0,0,0,0,0,0,T,35
1968,A Site,chopper,1,0,1,63,0,63,CT,35
1969,A Site,chopper,0,0,0,0,0,0,T,35
1970,Top STairs,chopper,0,0,0,0,0,0,CT,35
1971,Top STairs,chopper,0,0,0,0,0,0,T,35
1972,Default A,chopper,1,1,0,69,92,-23,CT,35
1973,Default A,chopper,0,0,0,0,0,0,T,35
1974,Back B Site Peeking Apps/Plat,chopper,0,0,0,0,0,0,CT,35
1975,Back B Site Peeking Apps/Plat,chopper,0,1,-1,67,144,-77,T,35
1976,T apps entrance close left,chopper,0,0,0,0,0,0,CT,35
1977,T apps entrance close left,chopper,0,0,0,0,0,0,T,35
1978,Left Side corner deep jungle,chopper,0,0,0,0,0,0,CT,35
1979,Left Side corner deep jungle,chopper,1,0,1,100,0,100,T,35
1980,Close A Ramp,chopper,0,0,0,0,0,0,CT,35
1981,Close A Ramp,chopper,0,0,0,0,0,0,T,35
1982,Tetris,chopper,0,1,-1,79,100,-21,CT,35
1983,Tetris,chopper,1,0,1,100,0,100,T,35
1984,Sandwhich,chopper,0,0,0,0,0,0,CT,35
1985,Sandwhich,chopper,0,0,0,0,0,0,T,35
1986,Deep CT,chopper,0,0,0,0,0,0,CT,35
1987,Deep CT,chopper,0,0,0,0,0,0,T,35
1988,Leftside Connector,chopper,0,0,0,0,0,0,CT,35
1989,Leftside Connector,chopper,0,0,0,0,0,0,T,35
1990,Tetris,mir,1,0,1,70,29,41,CT,35
1991,Tetris,mir,0,0,0,0,0,0,T,35
1992,Catwalk Connector Peek,mir,0,2,-2,92,200,-108,CT,35
1993,Catwalk Connector Peek,mir,0,0,0,0,0,0,T,35
1994,Catwalk T Aparments Peek,mir,0,1,-1,8,100,-92,CT,35
1995,Catwalk T Aparments Peek,mir,0,2,-2,91,89,2,T,35
1996,Deep T Apps Underpass STairs,mir,0,1,-1,0,100,-100,CT,35
1997,Deep T Apps Underpass STairs,mir,1,0,1,96,66,30,T,35
1998,Top Balcony,mir,0,0,0,0,0,0,CT,35
1999,Top Balcony,mir,0,0,0,0,0,0,T,35
2000,Deep Jungle,mir,0,0,0,0,0,0,CT,35
2001,Deep Jungle,mir,0,1,-1,15,144,-129,T,35
2002,T Palace Stairs Peek,mir,1,1,0,100,100,0,CT,35
2003,T Palace Stairs Peek,mir,0,0,0,0,0,0,T,35
2004,Mid Close Connector,mir,0,1,-1,30,100,-70,CT,35
2005,Mid Close Connector,mir,1,1,0,100,102,-2,T,35
2006,Underpass,mir,0,0,0,0,0,0,CT,35
2007,Underpass,mir,0,1,-1,22,115,-93,T,35
2008,Top STairs,mir,0,0,0,0,0,0,CT,35
2009,Top STairs,mir,0,0,0,0,0,0,T,35
2010,Top Connector,mir,0,0,0,0,0,0,CT,35
2011,Top Connector,mir,0,0,0,0,0,0,T,35
2012,Top Mid Left Side,mir,0,0,0,0,0,0,CT,35
2013,Top Mid Left Side,mir,0,1,-1,15,104,-89,T,35
2014,Catwalk Plant B Site,mir,0,0,0,0,0,0,CT,35
2015,Catwalk Plant B Site,mir,0,1,-1,0,100,-100,T,35
2016,Snipers Palace Peek,mir,1,0,1,71,0,71,CT,35
2017,Snipers Palace Peek,mir,2,0,2,200,0,200,T,35
2018,Behind Big Boxes,mir,0,0,0,0,0,0,CT,35
2019,Behind Big Boxes,mir,0,0,0,0,4,-4,T,35
2020,CT Catwalk,mir,0,0,0,0,0,0,CT,35
2021,CT Catwalk,mir,0,0,0,0,0,0,T,35
2022,Deep Palace,mir,0,0,0,0,0,0,CT,35
2023,Deep Palace,mir,0,0,0,0,0,0,T,35
2024,CT Deep Catwalk Mid peek,mir,0,0,0,23,78,-55,CT,35
2025,CT Deep Catwalk Mid peek,mir,1,0,1,46,0,46,T,35
2026,Left Side Platform,mir,0,0,0,0,0,0,CT,35
2027,Left Side Platform,mir,0,1,-1,27,30,-3,T,35
2028,Bottom Stairs,mir,1,0,1,70,0,70,CT,35
2029,Bottom Stairs,mir,0,1,-1,0,120,-120,T,35
2030,Deep Catwalk,mir,2,0,2,213,41,172,CT,35
2031,Deep Catwalk,mir,1,1,0,100,207,-107,T,35
2032,Bench,mir,0,1,-1,0,100,-100,CT,35
2033,Bench,mir,0,0,0,0,0,0,T,35
2034,Default A,mir,1,1,0,99,100,-1,CT,35
2035,Default A,mir,0,0,0,0,0,0,T,35
2036,Inside Market Doors,mir,0,0,0,0,0,0,CT,35
2037,Inside Market Doors,mir,0,0,0,0,0,0,T,35
2038,CT Outside Market,mir,0,0,0,0,0,0,CT,35
2039,CT Outside Market,mir,0,0,0,0,0,0,T,35
2040,Top Mid Boxes Right Side Peek,mir,0,0,0,0,0,0,CT,35
2041,Top Mid Boxes Right Side Peek,mir,0,1,-1,26,136,-110,T,35
2042,Deep CT,mir,0,0,0,0,0,0,CT,35
2043,Deep CT,mir,0,1,-1,0,17,-17,T,35
2044,CT Left Side,mir,0,1,-1,23,66,-43,CT,35
2045,CT Left Side,mir,0,0,0,0,0,0,T,35
2046,A Site,mir,1,0,1,87,0,87,CT,35
2047,A Site,mir,0,1,-1,0,19,-19,T,35
2048,Mid Close Connector,shox,0,0,0,0,0,0,CT,27
2049,Mid Close Connector,shox,0,2,-2,34,172,-138,T,27
2050,Triple Box,shox,0,0,0,0,0,0,CT,27
2051,Triple Box,shox,0,0,0,0,0,0,T,27
2052,Default A,shox,0,0,0,0,1,-1,CT,27
2053,Default A,shox,0,0,0,0,70,-70,T,27
2054,Deep T Apps,shox,0,0,0,0,0,0,CT,27
2055,Deep T Apps,shox,0,1,-1,0,100,-100,T,27
2056,Ticketbooth ,shox,2,1,1,200,255,-55,CT,27
2057,Ticketbooth ,shox,0,0,0,0,0,0,T,27
2058,A Site,shox,1,1,0,115,67,48,CT,27
2059,A Site,shox,2,1,1,170,75,95,T,27
2060,Top Balcony,shox,0,0,0,0,2,-2,CT,27
2061,Top Balcony,shox,2,1,1,200,56,144,T,27
2062,Catwalk Connector Peek,shox,0,0,0,0,0,0,CT,27
2063,Catwalk Connector Peek,shox,0,1,-1,0,63,-63,T,27
2064,Left Side Platform,shox,0,0,0,0,7,-7,CT,27
2065,Left Side Platform,shox,0,0,0,0,0,0,T,27
2066,Close A Ramp,shox,0,0,0,0,0,0,CT,27
2067,Close A Ramp,shox,1,0,1,17,25,-8,T,27
2068,Back Right B Site from T's Perspective,shox,0,1,-1,0,39,-39,CT,27
2069,Back Right B Site from T's Perspective,shox,0,0,0,0,0,0,T,27
2070,B site Market Plant,shox,0,0,0,0,0,0,CT,27
2071,B site Market Plant,shox,0,0,0,0,0,0,T,27
2072,CT Left Side,shox,0,1,-1,20,2,18,CT,27
2073,CT Left Side,shox,0,0,0,0,0,0,T,27
2074,Catwalk T Aparments Peek,shox,0,0,0,0,0,0,CT,27
2075,Catwalk T Aparments Peek,shox,0,0,0,0,0,0,T,27
2076,Deep Palace,shox,0,0,0,0,0,0,CT,27
2077,Deep Palace,shox,0,1,-1,53,100,-47,T,27
2078,Arch,shox,0,1,-1,49,100,-51,CT,27
2079,Arch,shox,0,0,0,0,0,0,T,27
2080,Bottom Stairs,shox,0,0,0,0,0,0,CT,27
2081,Bottom Stairs,shox,0,0,0,0,0,0,T,27
2082,Under balcony,shox,0,0,0,0,0,0,CT,27
2083,Under balcony,shox,0,0,0,0,0,0,T,27
2084,A Ramp,shox,0,0,0,0,0,0,CT,27
2085,A Ramp,shox,0,1,-1,24,35,-11,T,27
2086,Deep Catwalk,shox,0,0,0,0,0,0,CT,27
2087,Deep Catwalk,shox,0,0,0,0,0,0,T,27
2088,Tucked in corner Market,shox,0,0,0,0,0,0,CT,27
2089,Tucked in corner Market,shox,0,0,0,0,0,0,T,27
